post,comment,like,total_count,max_delta,last_person_event,max_delta_period_start,max_delta_period_end,id
465,0,22,487,"589 days, 13:27:57",2013-01-20 11:11:04,2010-02-01 10:32:08,2011-09-14 00:00:05,5389
576,0,37,613,"589 days, 16:24:05",2013-01-30 01:31:01,2010-02-01 10:32:08,2011-09-14 02:56:13,7674
590,1,0,591,"590 days, 1:02:06",2013-01-29 09:26:09,2010-02-01 10:32:08,2011-09-14 11:34:14,7038
591,33,45,669,"590 days, 14:36:40",2013-01-26 08:47:56,2010-02-01 10:32:08,2011-09-15 01:08:48,428
157,0,1,158,"590 days, 16:38:09",2013-01-24 01:45:20,2010-02-01 10:32:08,2011-09-15 03:10:17,2796
485,1,29,515,"590 days, 20:19:05",2013-02-04 08:32:30,2010-02-01 10:32:08,2011-09-15 06:51:13,3593
20,0,12,32,"593 days, 16:41:58",2013-01-16 10:59:33,2010-02-01 10:32:08,2011-09-18 03:14:06,7246
339,0,0,339,"593 days, 22:09:08",2013-01-26 00:39:00,2010-02-01 10:32:08,2011-09-18 08:41:16,5526
218,14,91,323,"594 days, 15:09:19",2013-01-28 03:30:46,2010-02-01 10:32:08,2011-09-19 01:41:27,6001
162,11,69,242,"594 days, 17:53:03",2013-02-05 05:31:06,2010-02-01 10:32:08,2011-09-19 04:25:11,2300
548,0,22,570,"594 days, 18:32:02",2013-01-30 04:41:11,2010-02-01 10:32:08,2011-09-19 05:04:10,2215
434,3,7,444,"595 days, 14:03:38",2013-02-01 05:21:24,2010-02-01 10:32:08,2011-09-20 00:35:46,8952
349,0,43,392,"595 days, 22:16:42",2013-01-26 09:51:26,2010-02-01 10:32:08,2011-09-20 08:48:50,3032
5,1,10,16,"595 days, 22:20:45",2012-11-27 03:28:25,2010-02-01 10:32:08,2011-09-20 08:52:53,1102
182,22,7,211,"596 days, 13:53:10",2013-01-23 01:46:56,2010-02-01 10:32:08,2011-09-21 00:25:18,1790
154,2,0,156,"598 days, 2:10:41",2013-01-02 05:38:21,2010-02-25 09:19:57,2011-10-16 11:30:38,9974
312,1,24,337,"598 days, 15:20:45",2013-02-01 10:23:55,2010-02-01 10:32:08,2011-09-23 01:52:53,1302
670,4,33,707,"599 days, 16:03:02",2013-01-17 07:23:49,2010-02-01 10:32:08,2011-09-24 02:35:10,6341
447,4,127,578,"599 days, 17:45:38",2013-02-07 05:08:54,2010-02-01 10:32:08,2011-09-24 04:17:46,8137
539,0,21,560,"599 days, 17:49:53",2013-02-01 02:20:49,2010-02-01 10:32:08,2011-09-24 04:22:01,8334
52,6,9,67,"599 days, 19:14:01",2013-01-27 11:07:01,2010-02-01 10:32:08,2011-09-24 05:46:09,1727
2,0,3,5,"599 days, 20:43:47",2012-09-09 07:58:55,2010-02-01 10:32:08,2011-09-24 07:15:55,4386
60,4,52,116,"601 days, 13:48:27",2013-02-03 08:41:58,2010-02-01 10:32:08,2011-09-26 00:20:35,3463
147,1,62,210,"601 days, 18:31:23",2013-01-29 03:25:37,2010-02-01 10:32:08,2011-09-26 05:03:31,1815
300,0,0,300,"602 days, 0:49:33",2013-01-16 03:48:05,2010-02-01 10:32:08,2011-09-26 11:21:41,3175
148,0,27,175,"602 days, 19:00:46",2013-02-06 05:58:42,2010-02-01 10:32:08,2011-09-27 05:32:54,4221
9,0,11,20,"603 days, 22:37:37",2012-12-23 08:04:40,2010-02-01 10:32:08,2011-09-28 09:09:45,9305
161,2,66,229,"604 days, 1:20:50",2013-02-03 07:08:15,2010-02-01 10:32:08,2011-09-28 11:52:58,8963
382,3,31,416,"604 days, 18:01:34",2013-02-02 06:10:07,2010-02-01 10:32:08,2011-09-29 04:33:42,1699
585,0,0,585,"604 days, 23:11:02",2013-01-31 09:35:52,2010-02-01 10:32:08,2011-09-29 09:43:10,5580
6,4,12,22,"605 days, 16:52:30",2013-02-05 11:08:11,2010-02-01 10:32:08,2011-09-30 03:24:38,1759
5,0,9,14,"606 days, 0:07:00",2012-11-16 11:02:15,2010-02-01 10:32:08,2011-09-30 10:39:08,1820
10,4,42,56,"606 days, 15:55:59",2013-02-08 08:36:47,2010-02-01 10:32:08,2011-10-01 02:28:07,1483
12,0,0,12,"606 days, 16:43:02",2012-09-22 03:20:42,2010-02-01 10:32:08,2011-10-01 03:15:10,7657
134,1,5,140,"606 days, 22:18:03",2013-02-01 07:02:46,2010-02-01 10:32:08,2011-10-01 08:50:11,4169
162,2,0,164,"607 days, 10:56:04",2013-01-30 05:29:32,2010-10-23 00:06:19,2012-06-21 11:02:23,4582
174,0,6,180,"607 days, 14:52:17",2013-01-24 05:08:21,2010-02-01 10:32:08,2011-10-02 01:24:25,1333
71,1,17,89,"607 days, 15:15:26",2013-02-03 07:22:30,2010-02-01 10:32:08,2011-10-02 01:47:34,2420
329,5,11,345,"607 days, 18:23:35",2013-02-02 07:14:05,2010-02-01 10:32:08,2011-10-02 04:55:43,4160
447,1,21,469,"607 days, 21:53:39",2013-01-23 03:41:17,2010-02-01 10:32:08,2011-10-02 08:25:47,391
480,3,0,483,"607 days, 23:10:09",2013-01-25 03:24:41,2010-02-01 10:32:08,2011-10-02 09:42:17,2440
1,0,6,7,"608 days, 5:15:06",2013-01-09 07:12:06,2010-12-17 03:53:10,2012-08-16 09:08:16,2727
355,2,4,361,"608 days, 17:16:00",2013-01-25 00:45:25,2010-02-01 10:32:08,2011-10-03 03:48:08,1
347,0,22,369,"608 days, 23:07:42",2013-02-04 10:14:47,2010-02-01 10:32:08,2011-10-03 09:39:50,4825
468,3,2,473,"609 days, 22:43:55",2013-02-01 08:52:54,2010-02-01 10:32:08,2011-10-04 09:16:03,3730
151,20,157,328,"610 days, 0:22:36",2013-02-04 01:17:32,2010-02-01 10:32:08,2011-10-04 10:54:44,2137
214,0,1,215,"613 days, 21:12:08",2013-01-11 01:20:06,2010-02-01 10:32:08,2011-10-08 07:44:16,7574
323,11,94,428,"613 days, 21:53:43",2013-02-05 07:08:12,2010-02-01 10:32:08,2011-10-08 08:25:51,2464
147,0,11,158,"614 days, 14:15:32",2013-02-01 10:16:35,2010-02-01 10:32:08,2011-10-09 00:47:40,1523
72,1,76,149,"614 days, 19:40:04",2013-01-31 00:58:37,2010-02-01 10:32:08,2011-10-09 06:12:12,1229
319,0,0,319,"614 days, 21:50:07",2013-01-31 00:09:35,2010-02-01 10:32:08,2011-10-09 08:22:15,2308
198,14,5,217,"614 days, 22:59:46",2013-01-23 03:36:53,2010-02-01 10:32:08,2011-10-09 09:31:54,2715
5,2,27,34,"614 days, 23:33:27",2013-02-03 04:58:03,2010-02-01 10:32:08,2011-10-09 10:05:35,7871
15,0,11,26,"616 days, 0:52:37",2013-02-03 09:23:09,2010-02-01 10:32:08,2011-10-10 11:24:45,4886
114,0,18,132,"616 days, 20:30:09",2013-01-28 04:47:22,2010-02-01 10:32:08,2011-10-11 07:02:17,8826
1,0,11,12,"617 days, 21:11:49",2013-01-30 09:32:24,2010-02-01 10:32:08,2011-10-12 07:43:57,8615
6,2,47,55,"618 days, 0:38:17",2013-02-04 10:43:57,2010-02-01 10:32:08,2011-10-12 11:10:25,8558
11,1,2,14,"618 days, 18:59:52",2013-02-05 01:58:29,2010-02-01 10:32:08,2011-10-13 05:32:00,9350
410,0,7,417,"619 days, 16:25:25",2013-01-31 03:14:49,2010-02-01 10:32:08,2011-10-14 02:57:33,7386
5,1,0,6,"619 days, 16:51:22",2012-09-11 08:56:31,2010-02-01 10:32:08,2011-10-14 03:23:30,8094
5,0,4,9,"619 days, 20:03:11",2012-12-19 10:14:36,2010-02-01 10:32:08,2011-10-14 06:35:19,6852
141,0,11,152,"619 days, 20:36:01",2013-01-19 10:14:33,2010-02-01 10:32:08,2011-10-14 07:08:09,2931
149,0,13,162,"619 days, 21:19:53",2013-01-19 04:15:24,2010-02-01 10:32:08,2011-10-14 07:52:01,2199
9,0,0,9,"619 days, 21:48:15",2013-01-11 07:01:48,2010-02-01 10:32:08,2011-10-14 08:20:23,4806
123,1,9,133,"620 days, 14:16:38",2013-01-17 09:00:07,2010-02-01 10:32:08,2011-10-15 00:48:46,4929
129,0,22,151,"620 days, 15:47:04",2013-02-03 08:52:43,2010-02-01 10:32:08,2011-10-15 02:19:12,6481
81,2,6,89,"620 days, 18:12:52",2013-01-01 09:50:15,2010-02-01 10:32:08,2011-10-15 04:45:00,3707
649,0,15,664,"620 days, 21:59:33",2013-01-15 09:52:47,2010-02-01 10:32:08,2011-10-15 08:31:41,2374
13,0,6,19,"620 days, 23:08:29",2013-02-03 07:15:55,2010-02-01 10:32:08,2011-10-15 09:40:37,8192
582,5,41,628,"622 days, 15:09:55",2013-01-30 08:03:13,2010-02-01 10:32:08,2011-10-17 01:42:03,8480
150,0,4,154,"622 days, 17:09:51",2013-01-21 00:01:23,2010-02-01 10:32:08,2011-10-17 03:41:59,7191
131,0,4,135,"622 days, 21:58:28",2013-01-15 02:51:55,2010-02-01 10:32:08,2011-10-17 08:30:36,6406
94,0,8,102,"622 days, 23:12:21",2013-01-28 09:23:56,2010-02-01 10:32:08,2011-10-17 09:44:29,4642
483,1,11,495,"623 days, 20:36:19",2013-01-30 00:56:15,2010-02-01 10:32:08,2011-10-18 07:08:27,3022
509,0,2,511,"623 days, 20:44:35",2013-01-25 07:06:22,2010-02-01 10:32:08,2011-10-18 07:16:43,6887
6,0,18,24,"624 days, 0:02:59",2013-01-28 02:42:58,2010-02-01 10:32:08,2011-10-18 10:35:07,4854
354,2,56,412,"624 days, 20:04:11",2013-01-31 09:45:09,2010-02-01 10:32:08,2011-10-19 06:36:19,2769
12,1,3,16,"625 days, 18:50:49",2013-02-04 10:42:11,2010-02-01 10:32:08,2011-10-20 05:22:57,9833
132,1,39,172,"625 days, 20:15:08",2013-01-26 08:58:05,2010-02-01 10:32:08,2011-10-20 06:47:16,9459
9,1,154,164,"626 days, 14:34:42",2013-01-20 01:40:30,2010-02-01 10:32:08,2011-10-21 01:06:50,7567
156,0,15,171,"626 days, 16:50:52",2013-02-05 00:18:54,2010-02-01 10:32:08,2011-10-21 03:23:00,963
1,0,17,18,"626 days, 19:48:39",2013-01-15 01:08:11,2010-02-01 10:32:08,2011-10-21 06:20:47,6819
116,0,2,118,"626 days, 23:04:44",2012-11-21 00:32:48,2010-02-01 10:32:08,2011-10-21 09:36:52,5401
6,1,15,22,"627 days, 1:08:33",2013-02-03 11:34:32,2010-02-01 10:32:08,2011-10-21 11:40:41,6061
424,1,22,447,"627 days, 21:07:03",2013-01-27 02:48:05,2010-02-01 10:32:08,2011-10-22 07:39:11,854
23,0,18,41,"627 days, 23:37:18",2013-01-31 07:24:10,2010-02-01 10:32:08,2011-10-22 10:09:26,3217
6,5,25,36,"628 days, 18:08:55",2013-02-04 10:28:36,2010-02-01 10:32:08,2011-10-23 04:41:03,1114
244,1,29,274,"629 days, 16:57:15",2013-01-21 07:44:44,2010-02-01 10:32:08,2011-10-24 03:29:23,4885
186,23,56,265,"630 days, 15:50:05",2013-01-25 10:22:56,2010-02-01 10:32:08,2011-10-25 02:22:13,4889
16,5,36,57,"632 days, 1:19:11",2013-01-31 02:46:21,2010-02-01 10:32:08,2011-10-26 11:51:19,7497
370,120,123,613,"633 days, 0:25:21",2013-02-04 08:42:44,2010-02-01 10:32:08,2011-10-27 10:57:29,9067
112,1,0,113,"633 days, 17:04:06",2013-01-19 11:26:34,2010-02-01 10:32:08,2011-10-28 03:36:14,3652
586,1,0,587,"633 days, 17:15:42",2013-01-17 03:37:18,2010-02-01 10:32:08,2011-10-28 03:47:50,9838
259,0,9,268,"633 days, 23:56:06",2013-01-29 09:39:03,2010-02-01 10:32:08,2011-10-28 10:28:14,242
4,2,22,28,"635 days, 18:08:00",2013-02-02 05:17:57,2010-02-01 10:32:08,2011-10-30 04:40:08,9050
426,0,0,426,"635 days, 19:29:09",2013-01-27 02:45:10,2010-02-01 10:32:08,2011-10-30 06:01:17,4391
72,5,60,137,"635 days, 23:57:56",2013-02-04 05:11:02,2010-02-01 10:32:08,2011-10-30 10:30:04,1760
251,0,13,264,"636 days, 14:21:08",2013-01-26 00:55:42,2010-02-01 10:32:08,2011-10-31 00:53:16,5405
6,1,17,24,"636 days, 19:10:28",2013-02-05 03:31:50,2010-02-01 10:32:08,2011-10-31 05:42:36,3531
277,0,21,298,"636 days, 23:23:26",2013-01-16 10:32:03,2010-02-01 10:32:08,2011-10-31 09:55:34,7992
5,3,0,8,"637 days, 8:49:14",2012-12-03 10:25:38,2010-10-03 02:17:54,2012-07-01 11:07:08,8624
338,2,18,358,"637 days, 20:38:55",2013-02-01 07:39:53,2010-02-01 10:32:08,2011-11-01 07:11:03,5122
143,0,7,150,"637 days, 23:12:01",2013-01-24 03:16:59,2010-02-01 10:32:08,2011-11-01 09:44:09,2288
8,88,143,239,"638 days, 19:30:19",2013-02-05 10:21:56,2010-02-01 10:32:08,2011-11-02 06:02:27,8440
531,3,0,534,"639 days, 16:44:52",2013-01-27 02:03:15,2010-03-14 08:51:46,2011-12-14 01:36:38,1389
142,38,320,500,"640 days, 13:56:31",2013-02-05 09:00:57,2010-02-01 10:32:08,2011-11-04 00:28:39,3353
450,4,15,469,"640 days, 20:41:16",2013-02-05 09:19:56,2010-02-01 10:32:08,2011-11-04 07:13:24,9084
32,14,45,91,"640 days, 22:29:57",2013-02-02 07:14:46,2010-10-09 04:40:08,2012-07-11 03:10:05,8678
2,1,7,10,"641 days, 2:43:13",2013-02-02 07:05:19,2010-11-18 07:38:26,2012-08-20 10:21:39,8625
2,27,85,114,"641 days, 14:51:43",2013-01-31 02:46:07,2010-02-01 10:32:08,2011-11-05 01:23:51,5252
133,4,27,164,"641 days, 17:34:20",2013-01-24 08:49:35,2010-02-01 10:32:08,2011-11-05 04:06:28,8036
301,1,9,311,"641 days, 20:48:51",2013-02-05 05:16:58,2010-02-01 10:32:08,2011-11-05 07:20:59,3837
142,1,2,145,"641 days, 23:29:47",2013-01-18 07:42:45,2010-04-24 02:09:11,2012-01-26 01:38:58,6791
147,5,18,170,"642 days, 15:26:24",2013-02-06 00:26:35,2010-02-01 10:32:08,2011-11-06 01:58:32,2382
333,0,17,350,"642 days, 22:40:38",2013-02-01 02:21:32,2010-02-01 10:32:08,2011-11-06 09:12:46,7719
562,4,0,566,"643 days, 22:01:19",2013-01-24 01:32:16,2010-02-01 10:32:08,2011-11-07 08:33:27,9410
90,0,11,101,"644 days, 1:20:13",2013-01-24 01:00:59,2010-02-01 10:32:08,2011-11-07 11:52:21,6666
134,0,11,145,"644 days, 19:14:48",2013-01-31 03:53:43,2010-02-01 10:32:08,2011-11-08 05:46:56,5213
290,0,7,297,"645 days, 21:55:51",2013-02-03 00:14:20,2010-02-01 10:32:08,2011-11-09 08:27:59,4788
161,3,17,181,"645 days, 22:00:41",2013-02-02 00:26:45,2010-02-01 10:32:08,2011-11-09 08:32:49,3011
475,0,7,482,"649 days, 19:01:45",2013-02-04 00:37:57,2010-02-01 10:32:08,2011-11-13 05:33:53,9088
166,0,10,176,"650 days, 0:58:46",2013-01-25 03:10:57,2010-02-01 10:32:08,2011-11-13 11:30:54,2693
1,0,10,11,"650 days, 19:25:19",2012-12-15 02:04:48,2010-02-01 10:32:08,2011-11-14 05:57:27,2598
293,0,0,293,"651 days, 19:27:15",2013-01-22 06:43:35,2010-02-01 10:32:08,2011-11-15 05:59:23,5127
130,7,45,182,"651 days, 19:38:46",2013-01-18 03:01:53,2010-02-01 10:32:08,2011-11-15 06:10:54,2557
600,0,7,607,"651 days, 23:12:39",2013-01-24 01:00:36,2010-02-01 10:32:08,2011-11-15 09:44:47,3940
385,27,21,433,"652 days, 17:12:33",2013-01-30 04:28:19,2010-02-01 10:32:08,2011-11-16 03:44:41,9598
3,1,30,34,"653 days, 15:27:22",2013-01-16 07:36:02,2010-02-01 10:32:08,2011-11-17 01:59:30,4841
3,4,73,80,"654 days, 0:32:10",2013-02-04 02:15:19,2010-02-01 10:32:08,2011-11-17 11:04:18,3920
4,0,14,18,"654 days, 18:04:32",2012-12-11 08:14:53,2010-02-01 10:32:08,2011-11-18 04:36:40,5257
0,1,7,8,"654 days, 18:42:20",2012-12-04 08:16:26,2010-02-01 10:32:08,2011-11-18 05:14:28,6778
248,2,57,307,"654 days, 23:12:51",2013-01-31 01:54:43,2010-02-01 10:32:08,2011-11-18 09:44:59,9252
168,0,16,184,"655 days, 14:33:22",2013-01-21 09:46:35,2010-02-01 10:32:08,2011-11-19 01:05:30,7049
275,1,6,282,"655 days, 22:02:32",2013-01-21 06:12:41,2010-02-01 10:32:08,2011-11-19 08:34:40,4551
524,0,6,530,"655 days, 23:50:56",2013-01-19 09:03:05,2010-02-01 10:32:08,2011-11-19 10:23:04,2270
537,0,10,547,"657 days, 0:23:16",2013-01-28 07:39:17,2010-02-01 10:32:08,2011-11-20 10:55:24,1679
540,0,0,540,"657 days, 13:48:39",2013-01-30 07:13:02,2010-02-01 10:32:08,2011-11-21 00:20:47,7698
51,3,30,84,"659 days, 13:51:38",2013-01-25 00:48:57,2010-02-01 10:32:08,2011-11-23 00:23:46,4811
287,0,0,287,"659 days, 15:08:28",2013-01-20 10:12:22,2010-02-01 10:32:08,2011-11-23 01:40:36,7971
4,0,0,4,"660 days, 0:21:49",2013-01-15 06:21:56,2010-02-01 10:32:08,2011-11-23 10:53:57,4305
591,0,4,595,"660 days, 19:10:23",2013-01-31 07:45:03,2010-02-01 10:32:08,2011-11-24 05:42:31,5126
499,0,0,499,"661 days, 13:39:56",2013-01-27 00:58:55,2010-02-01 10:32:08,2011-11-25 00:12:04,6950
99,1,20,120,"661 days, 15:36:00",2013-01-30 00:44:54,2010-02-01 10:32:08,2011-11-25 02:08:08,8795
4,0,12,16,"661 days, 17:48:23",2013-01-07 00:54:17,2010-02-01 10:32:08,2011-11-25 04:20:31,25
453,0,0,453,"662 days, 0:55:04",2013-01-31 01:24:38,2010-02-01 10:32:08,2011-11-25 11:27:12,235
233,1,0,234,"662 days, 15:11:22",2013-01-27 11:23:59,2010-02-01 10:32:08,2011-11-26 01:43:30,7908
59,5,79,143,"662 days, 16:32:18",2013-01-30 01:48:50,2010-02-01 10:32:08,2011-11-26 03:04:26,9517
289,1,38,328,"663 days, 18:01:07",2013-02-05 02:24:02,2010-02-01 10:32:08,2011-11-27 04:33:15,9971
493,3,12,508,"663 days, 20:53:49",2013-01-28 09:17:16,2010-02-01 10:32:08,2011-11-27 07:25:57,3485
410,0,0,410,"665 days, 0:33:05",2013-01-27 02:18:43,2010-02-01 10:32:08,2011-11-28 11:05:13,4297
288,0,0,288,"665 days, 21:30:15",2013-01-07 06:47:24,2010-02-01 10:32:08,2011-11-29 08:02:23,3884
167,2,83,252,"665 days, 22:05:30",2013-01-30 09:46:27,2010-02-01 10:32:08,2011-11-29 08:37:38,8143
227,1,0,228,"665 days, 23:27:56",2013-01-20 11:22:03,2010-02-01 10:32:08,2011-11-29 10:00:04,2514
186,0,8,194,"666 days, 23:56:46",2013-01-12 06:29:41,2010-02-01 10:32:08,2011-11-30 10:28:54,2416
109,0,24,133,"667 days, 19:01:48",2013-02-06 04:01:15,2010-02-01 10:32:08,2011-12-01 05:33:56,267
152,0,3,155,"668 days, 13:52:19",2013-01-31 02:14:46,2010-02-01 10:32:08,2011-12-02 00:24:27,7774
174,0,6,180,"668 days, 16:35:49",2013-01-20 06:10:24,2010-02-01 10:32:08,2011-12-02 03:07:57,2272
284,9,57,350,"669 days, 15:35:44",2013-01-28 02:09:11,2010-02-01 10:32:08,2011-12-03 02:07:52,9234
234,0,0,234,"670 days, 15:12:36",2012-12-24 00:47:22,2010-02-01 10:32:08,2011-12-04 01:44:44,201
192,1,23,216,"670 days, 18:34:11",2013-01-26 08:25:06,2010-02-01 10:32:08,2011-12-04 05:06:19,3180
5,2,9,16,"670 days, 18:38:04",2013-02-07 06:07:13,2010-02-01 10:32:08,2011-12-04 05:10:12,1044
522,6,23,551,"671 days, 13:40:28",2013-02-03 02:18:31,2010-02-01 10:32:08,2011-12-05 00:12:36,4377
143,7,11,161,"671 days, 14:28:22",2013-01-30 08:36:30,2010-02-01 10:32:08,2011-12-05 01:00:30,486
2,4,15,21,"673 days, 15:59:17",2013-01-30 05:43:41,2010-02-01 10:32:08,2011-12-07 02:31:25,3293
299,0,4,303,"673 days, 17:39:31",2013-01-30 04:24:17,2010-02-01 10:32:08,2011-12-07 04:11:39,1029
36,0,3,39,"673 days, 18:22:21",2013-01-27 08:18:31,2010-02-01 10:32:08,2011-12-07 04:54:29,1828
380,0,10,390,"673 days, 20:31:45",2013-01-29 04:22:12,2010-02-01 10:32:08,2011-12-07 07:03:53,400
20,1,0,21,"673 days, 22:22:35",2013-01-23 01:17:53,2010-02-01 10:32:08,2011-12-07 08:54:43,5585
5,0,8,13,"675 days, 16:56:24",2013-01-30 01:04:36,2010-02-01 10:32:08,2011-12-09 03:28:32,1020
528,0,15,543,"675 days, 22:50:59",2013-01-09 10:03:58,2010-02-01 10:32:08,2011-12-09 09:23:07,7644
146,0,0,146,"676 days, 0:48:25",2012-12-17 10:59:51,2010-02-01 10:32:08,2011-12-09 11:20:33,3176
462,0,3,465,"676 days, 14:40:23",2013-02-01 05:43:54,2010-02-01 10:32:08,2011-12-10 01:12:31,9308
371,1,0,372,"676 days, 23:07:45",2013-01-28 07:47:38,2010-02-01 10:32:08,2011-12-10 09:39:53,764
417,6,36,459,"678 days, 14:08:58",2013-02-04 03:09:59,2010-02-01 10:32:08,2011-12-12 00:41:06,9352
167,0,0,167,"678 days, 19:09:57",2013-01-01 00:38:05,2010-02-01 10:32:08,2011-12-12 05:42:05,6283
6,3,36,45,"681 days, 20:53:37",2013-02-06 04:34:47,2010-02-01 10:32:08,2011-12-15 07:25:45,7426
152,1,9,162,"681 days, 23:45:01",2013-01-13 01:28:16,2010-02-01 10:32:08,2011-12-15 10:17:09,5978
136,1,0,137,"683 days, 0:34:41",2013-01-11 05:58:34,2010-02-01 10:32:08,2011-12-16 11:06:49,8606
504,0,1,505,"683 days, 18:51:58",2013-01-31 09:32:21,2010-02-01 10:32:08,2011-12-17 05:24:06,3871
281,7,63,351,"683 days, 19:31:57",2013-02-04 01:29:04,2010-02-01 10:32:08,2011-12-17 06:04:05,1658
237,0,3,240,"684 days, 21:00:28",2013-02-02 05:40:47,2010-02-01 10:32:08,2011-12-18 07:32:36,7186
602,2,12,616,"685 days, 0:58:18",2013-01-29 02:33:16,2010-02-01 10:32:08,2011-12-18 11:30:26,8019
132,11,79,222,"685 days, 17:00:37",2013-01-25 02:45:01,2010-02-01 10:32:08,2011-12-19 03:32:45,9165
186,0,17,203,"685 days, 19:56:02",2013-01-30 02:42:36,2010-02-01 10:32:08,2011-12-19 06:28:10,2580
244,5,25,274,"686 days, 19:33:43",2013-02-02 06:34:45,2010-02-01 10:32:08,2011-12-20 06:05:51,2456
2,0,35,37,"686 days, 22:55:05",2013-02-01 09:14:19,2010-02-01 10:32:08,2011-12-20 09:27:13,5214
401,7,12,420,"687 days, 13:58:02",2013-01-31 06:18:09,2010-02-01 10:32:08,2011-12-21 00:30:10,6660
26,0,6,32,"687 days, 22:45:08",2013-01-30 10:47:28,2010-02-01 10:32:08,2011-12-21 09:17:16,730
412,1,9,422,"689 days, 0:18:19",2013-01-12 08:11:45,2010-02-01 10:32:08,2011-12-22 10:50:27,1888
215,1,0,216,"689 days, 16:17:55",2013-01-29 09:09:23,2010-02-01 10:32:08,2011-12-23 02:50:03,6417
496,0,0,496,"691 days, 15:31:45",2013-01-23 11:37:04,2010-02-01 10:32:08,2011-12-25 02:03:53,4615
494,0,0,494,"691 days, 17:26:23",2013-01-28 09:21:10,2010-02-01 10:32:08,2011-12-25 03:58:31,2169
491,0,5,496,"691 days, 18:51:15",2013-01-29 04:26:16,2010-02-01 10:32:08,2011-12-25 05:23:23,5616
77,4,38,119,"691 days, 23:08:54",2013-01-29 02:35:10,2010-02-01 10:32:08,2011-12-25 09:41:02,5947
415,0,13,428,"692 days, 14:58:05",2013-02-02 10:38:32,2010-02-01 10:32:08,2011-12-26 01:30:13,1346
11,0,10,21,"692 days, 23:18:20",2013-01-11 09:36:10,2010-02-01 10:32:08,2011-12-26 09:50:28,8454
402,1,31,434,"693 days, 18:22:53",2013-02-01 09:17:38,2010-02-01 10:32:08,2011-12-27 04:55:01,7461
1,0,20,21,"693 days, 20:06:13",2013-01-31 09:33:08,2010-02-01 10:32:08,2011-12-27 06:38:21,8984
7,0,0,7,"694 days, 1:13:09",2013-01-13 04:43:02,2010-02-01 10:32:08,2011-12-27 11:45:17,6888
481,3,95,579,"694 days, 15:46:57",2013-01-31 03:02:27,2010-02-01 10:32:08,2011-12-28 02:19:05,9496
87,5,39,131,"694 days, 18:30:31",2013-01-24 05:13:41,2010-02-01 10:32:08,2011-12-28 05:02:39,4151
220,0,0,220,"694 days, 20:40:26",2013-01-13 06:53:47,2010-02-01 10:32:08,2011-12-28 07:12:34,5243
2,0,6,8,"694 days, 21:37:39",2013-01-15 06:56:13,2010-02-01 10:32:08,2011-12-28 08:09:47,4539
259,0,3,262,"695 days, 19:43:51",2013-01-31 07:45:57,2010-02-01 10:32:08,2011-12-29 06:15:59,536
10,0,18,28,"695 days, 19:46:55",2013-01-08 03:34:46,2010-02-01 10:32:08,2011-12-29 06:19:03,3579
429,1,21,451,"696 days, 23:41:47",2013-01-24 01:30:42,2010-02-01 10:32:08,2011-12-30 10:13:55,2907
233,0,0,233,"698 days, 23:54:12",2013-01-30 05:56:56,2010-02-01 10:32:08,2012-01-01 10:26:20,6226
22,0,25,47,"699 days, 1:27:08",2013-01-12 00:48:47,2010-02-01 10:32:08,2012-01-01 11:59:16,1882
0,1,0,1,"699 days, 22:12:50",2012-01-02 08:44:58,2010-02-01 10:32:08,2012-01-02 08:44:58,9325
476,0,4,480,"700 days, 19:15:04",2013-01-21 01:35:50,2010-02-01 10:32:08,2012-01-03 05:47:12,7137
0,2,17,19,"700 days, 20:23:10",2012-11-05 07:49:35,2010-02-01 10:32:08,2012-01-03 06:55:18,7338
215,3,1,219,"701 days, 20:15:12",2013-01-28 01:03:19,2010-05-04 05:26:31,2012-04-05 01:41:43,7837
9,1,6,16,"702 days, 19:27:51",2013-02-05 03:15:57,2010-02-01 10:32:08,2012-01-05 05:59:59,313
28,25,224,277,"703 days, 1:18:37",2013-01-31 02:55:50,2010-02-01 10:32:08,2012-01-05 11:50:45,1583
113,1,16,130,"703 days, 15:05:17",2013-01-31 01:50:06,2010-02-01 10:32:08,2012-01-06 01:37:25,5098
74,4,0,78,"704 days, 6:03:13",2013-01-22 06:43:26,2010-12-18 04:43:17,2012-11-21 10:46:30,3396
164,0,10,174,"704 days, 19:22:26",2013-01-14 10:30:01,2010-02-01 10:32:08,2012-01-07 05:54:34,4213
266,12,176,454,"705 days, 15:14:09",2013-02-14 11:30:46,2010-02-01 10:32:08,2012-01-08 01:46:17,6259
277,0,0,277,"705 days, 22:29:38",2013-01-24 05:09:03,2010-02-01 10:32:08,2012-01-08 09:01:46,7240
242,17,8,267,"706 days, 0:20:06",2013-02-05 11:47:12,2010-02-01 10:32:08,2012-01-08 10:52:14,8165
460,1,9,470,"706 days, 1:15:44",2013-01-31 01:39:08,2010-02-01 10:32:08,2012-01-08 11:47:52,2949
124,0,9,133,"706 days, 17:36:03",2013-02-04 07:17:30,2010-02-01 10:32:08,2012-01-09 04:08:11,6058
240,0,0,240,"706 days, 19:08:14",2013-01-12 08:34:01,2010-02-01 10:32:08,2012-01-09 05:40:22,8131
4,0,14,18,"706 days, 23:18:54",2013-01-12 07:06:14,2010-02-01 10:32:08,2012-01-09 09:51:02,8989
83,8,0,91,"707 days, 0:23:00",2013-01-09 11:59:08,2010-03-14 10:40:51,2012-02-19 11:03:51,5367
